coastal_ecological_area,general_location,latitude,longitude,nst_site,reg_nm,region_name,source_file,specific_location,state_name,stratum,study_name
Central and South Biscayne Bay,Mowry Canal,25.4687,-80.336,BIS_003_00,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,3,Florida,STR_NA,Biscayne Bay
North Biscayne Bay,North Bay,25.9069,-80.1344,BIS_003_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,3,Florida,STR_2_1,Biscayne Bay
Central and South Biscayne Bay,North Canal,25.4577,-80.3333,BIS_004_00,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,4,Florida,STR_NA,Biscayne Bay
North Biscayne Bay,North Bay,25.9205,-80.127,BIS_004_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,4,Florida,STR_2_2,Biscayne Bay
Central and South Biscayne Bay,Florida City Canal,25.442,-80.3242,BIS_005_00,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,5,Florida,STR_NA,Biscayne Bay
North Biscayne Bay,North Bay,25.9041,-80.1261,BIS_005_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,5,Florida,STR_2_2,Biscayne Bay
Central and South Biscayne Bay,South Biscayne Bay,25.4863,-80.3022,BIS_006_00,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,6,Florida,STR_NA,Biscayne Bay
North Biscayne Bay,North Bay,25.9066,-80.1266,BIS_006_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,6,Florida,STR_2_2,Biscayne Bay
Central and South Biscayne Bay,South Biscayne Bay,25.47,-80.3062,BIS_007_00,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,7,Florida,STR_NA,Biscayne Bay
North Biscayne Bay,North Bay,25.8907,-80.1479,BIS_007_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,7,Florida,STR_2_3,Biscayne Bay
Central and South Biscayne Bay,South Biscayne Bay,25.4553,-80.3083,BIS_008_00,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,8,Florida,STR_NA,Biscayne Bay
North Biscayne Bay,North Bay,25.9024,-80.1379,BIS_008_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,8,Florida,STR_2_3,Biscayne Bay
Central and South Biscayne Bay,South Biscayne Bay,25.4355,-80.3053,BIS_009_00,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,9,Florida,STR_NA,Biscayne Bay
North Biscayne Bay,North Bay,25.9032,-80.1323,BIS_009_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,9,Florida,STR_2_3,Biscayne Bay
Central and South Biscayne Bay,South Biscayne Bay,25.4677,-80.2895,BIS_010_00,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,10,Florida,STR_NA,Biscayne Bay
North Biscayne Bay,Port of Miami,25.7793,-80.1852,BIS_010_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,10,Florida,STR_6_1,Biscayne Bay
Central and South Biscayne Bay,South Biscayne Bay,25.4427,-80.292,BIS_011_00,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,11,Florida,STR_NA,Biscayne Bay
North Biscayne Bay,Port of Miami,25.7735,-80.1819,BIS_011_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,11,Florida,STR_6_1,Biscayne Bay
Central and South Biscayne Bay,South Biscayne Bay,25.4212,-80.2897,BIS_012_00,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,12,Florida,STR_NA,Biscayne Bay
North Biscayne Bay,Port of Miami,25.7745,-80.1823,BIS_012_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,12,Florida,STR_6_1,Biscayne Bay
Central and South Biscayne Bay,South Biscayne Bay,25.4833,-80.2753,BIS_013_00,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,13,Florida,STR_NA,Biscayne Bay
North Biscayne Bay,Port of Miami,25.7821,-80.1778,BIS_013_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,13,Florida,STR_6_2,Biscayne Bay
Central and South Biscayne Bay,South Biscayne Bay,25.4588,-80.2738,BIS_014_00,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,14,Florida,STR_NA,Biscayne Bay
North Biscayne Bay,Port of Miami,25.7783,-80.1703,BIS_014_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,14,Florida,STR_6_2,Biscayne Bay
Central and South Biscayne Bay,South Biscayne Bay,25.4395,-80.2562,BIS_015_00,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,15,Florida,STR_NA,Biscayne Bay
North Biscayne Bay,Port of Miami,25.7772,-80.1662,BIS_015_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,15,Florida,STR_6_2,Biscayne Bay
Central and South Biscayne Bay,South Biscayne Bay,25.4175,-80.2688,BIS_016_00,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,16,Florida,STR_NA,Biscayne Bay
North Biscayne Bay,Port of Miami,25.7741,-80.1573,BIS_016_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,16,Florida,STR_6_3,Biscayne Bay
Central and South Biscayne Bay,South Biscayne Bay,25.4683,-80.242,BIS_017_00,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,17,Florida,STR_NA,Biscayne Bay
North Biscayne Bay,Port of Miami,25.7619,-80.176,BIS_017_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,17,Florida,STR_6_20,Biscayne Bay
Central and South Biscayne Bay,South Biscayne Bay,25.4395,-80.2388,BIS_018_00,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,18,Florida,STR_NA,Biscayne Bay
North Biscayne Bay,Port of Miami,25.7534,-80.1712,BIS_018_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,18,Florida,STR_6_20,Biscayne Bay
Central and South Biscayne Bay,South Biscayne Bay,25.4188,-80.235,BIS_019_00,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,19,Florida,STR_NA,Biscayne Bay
North Biscayne Bay,Port of Miami,25.7677,-80.1389,BIS_019_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,19,Florida,STR_6_4,Biscayne Bay
Central and South Biscayne Bay,South Biscayne Bay,25.475,-80.2087,BIS_020_00,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,20,Florida,STR_NA,Biscayne Bay
North Biscayne Bay,Port of Miami,25.7719,-80.1429,BIS_020_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,20,Florida,STR_6_4,Biscayne Bay
Central and South Biscayne Bay,South Biscayne Bay,25.507,-80.1917,BIS_021_00,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,21,Florida,STR_NA,Biscayne Bay
North Biscayne Bay,Port of Miami,25.7697,-80.1431,BIS_021_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,21,Florida,STR_6_4,Biscayne Bay
Central and South Biscayne Bay,C-111 Canal,25.2692,-80.4363,BIS_022_00,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,22,Florida,STR_NA,Biscayne Bay
North Biscayne Bay,Port of Miami,25.7693,-80.168,BIS_022_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,22,Florida,STR_6_5,Biscayne Bay
Central and South Biscayne Bay,C-111 Canal,25.2575,-80.4237,BIS_023_00,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,23,Florida,STR_NA,Biscayne Bay
North Biscayne Bay,Port of Miami,25.766,-80.1655,BIS_023_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,23,Florida,STR_6_5,Biscayne Bay
Central and South Biscayne Bay,Manatee Bay,25.253,-80.4197,BIS_024_00,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,24,Florida,STR_NA,Biscayne Bay
North Biscayne Bay,Port of Miami,25.7726,-80.1791,BIS_024_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,24,Florida,STR_6_5,Biscayne Bay
Central and South Biscayne Bay,Manatee Bay,25.2413,-80.4217,BIS_025_00,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,25,Florida,STR_NA,Biscayne Bay
North Biscayne Bay,Port of Miami,25.7636,-80.15899999999998,BIS_025_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,25,Florida,STR_6_R6,Biscayne Bay
Central and South Biscayne Bay,Manatee Bay,25.2525,-80.406,BIS_026_00,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,26,Florida,STR_NA,Biscayne Bay
North Biscayne Bay,Port of Miami,25.7567,-80.1563,BIS_026_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,26,Florida,STR_6_R6,Biscayne Bay
Central and South Biscayne Bay,Manatee Bay,25.2383,-80.4182,BIS_027_00,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,27,Florida,STR_NA,Biscayne Bay
North Biscayne Bay,Port of Miami,25.7528,-80.1681,BIS_027_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,27,Florida,STR_6_R6,Biscayne Bay
Central and South Biscayne Bay,Manatee Bay,25.2408,-80.4035,BIS_028_00,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,28,Florida,STR_NA,Biscayne Bay
North Biscayne Bay,Port of Miami,25.7518,-80.1448,BIS_028_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,28,Florida,STR_6_7,Biscayne Bay
Central and South Biscayne Bay,Manatee Bay,25.2257,-80.404,BIS_029_00,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,29,Florida,STR_NA,Biscayne Bay
North Biscayne Bay,Port of Miami,25.7575,-80.1452,BIS_029_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,29,Florida,STR_6_7,Biscayne Bay
Central and South Biscayne Bay,Barnes Sound,25.2187,-80.408,BIS_030_00,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,30,Florida,STR_NA,Biscayne Bay
North Biscayne Bay,Port of Miami,25.7589,-80.1476,BIS_030_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,30,Florida,STR_6_7,Biscayne Bay
North Biscayne Bay,Port of Miami,25.7608,-80.1861,BIS_031_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,31,Florida,STR_6_8,Biscayne Bay
North Biscayne Bay,Port of Miami,25.7706,-80.1832,BIS_032_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,32,Florida,STR_6_8,Biscayne Bay
North Biscayne Bay,Port of Miami,25.7625,-80.187,BIS_033_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,33,Florida,STR_6_8,Biscayne Bay
North Biscayne Bay,Port of Miami,25.7697,-80.1797,BIS_034_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,34,Florida,STR_6_9,Biscayne Bay
North Biscayne Bay,Port of Miami,25.7668,-80.1774,BIS_035_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,35,Florida,STR_6_9,Biscayne Bay
North Biscayne Bay,Port of Miami,25.7694,-80.1739,BIS_036_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,36,Florida,STR_6_9,Biscayne Bay
North Biscayne Bay,Port of Miami,25.7551,-80.1711,BIS_037_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,37,Florida,STR_6_10,Biscayne Bay
North Biscayne Bay,Port of Miami,25.7636,-80.1661,BIS_038_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,38,Florida,STR_6_10,Biscayne Bay
North Biscayne Bay,Port of Miami,25.7651,-80.1674,BIS_039_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,39,Florida,STR_6_10,Biscayne Bay
North Biscayne Bay,Port of Miami,25.7531,-80.19,BIS_040_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,40,Florida,STR_6_11,Biscayne Bay
North Biscayne Bay,Port of Miami,25.7493,-80.1971,BIS_041_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,41,Florida,STR_6_11,Biscayne Bay
North Biscayne Bay,Port of Miami,25.7508,-80.1886,BIS_042_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,42,Florida,STR_6_11,Biscayne Bay
North Biscayne Bay,Port of Miami,25.7442,-80.1668,BIS_043_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,43,Florida,STR_6_12,Biscayne Bay
North Biscayne Bay,Port of Miami,25.7502,-80.1774,BIS_044_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,44,Florida,STR_6_12,Biscayne Bay
North Biscayne Bay,Port of Miami,25.752,-80.1751,BIS_045_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,45,Florida,STR_6_12,Biscayne Bay
North Biscayne Bay,Miami River,25.7748,-80.2024,BIS_046_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,46,Florida,STR_6_13,Biscayne Bay
North Biscayne Bay,Miami River,25.7711,-80.1996,BIS_047_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,47,Florida,STR_6_13,Biscayne Bay
North Biscayne Bay,Miami River,25.7703,-80.1918,BIS_048_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,48,Florida,STR_6_13,Biscayne Bay
North Biscayne Bay,Miami River,25.7711,-80.2042,BIS_049_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,49,Florida,STR_6_14,Biscayne Bay
North Biscayne Bay,Miami River,25.78,-80.2107,BIS_050_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,50,Florida,STR_6_14,Biscayne Bay
North Biscayne Bay,Miami River,25.7823,-80.2141,BIS_051_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,51,Florida,STR_6_14,Biscayne Bay
North Biscayne Bay,Miami River,25.7841,-80.2191,BIS_052_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,52,Florida,STR_6_15,Biscayne Bay
North Biscayne Bay,Miami River,25.7872,-80.2281,BIS_053_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,53,Florida,STR_6_15,Biscayne Bay
North Biscayne Bay,Miami River,25.7903,-80.2361,BIS_054_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,54,Florida,STR_6_15,Biscayne Bay
North Biscayne Bay,Miami River,25.7955,-80.2448,BIS_055_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,55,Florida,STR_6_16,Biscayne Bay
North Biscayne Bay,Miami River,25.799,-80.2486,BIS_056_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,56,Florida,STR_6_16,Biscayne Bay
North Biscayne Bay,Miami River,25.8014,-80.2518,BIS_057_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,57,Florida,STR_6_16,Biscayne Bay
North Biscayne Bay,Miami River,25.8054,-80.2573,BIS_058_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,58,Florida,STR_6_17,Biscayne Bay
North Biscayne Bay,Miami River,25.8022,-80.253,BIS_059_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,59,Florida,STR_6_17,Biscayne Bay
North Biscayne Bay,Miami River,25.8056,-80.2582,BIS_060_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,60,Florida,STR_6_17,Biscayne Bay
North Biscayne Bay,Seybold Canal,25.7839,-80.2095,BIS_061_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,61,Florida,STR_6_18,Biscayne Bay
North Biscayne Bay,Seybold Canal,25.782,-80.2079,BIS_062_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,62,Florida,STR_6_18,Biscayne Bay
North Biscayne Bay,Seybold Canal,25.7795,-80.207,BIS_063_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,63,Florida,STR_6_18,Biscayne Bay
North Biscayne Bay,Tamiani Canal,25.7951,-80.2459,BIS_064_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,64,Florida,STR_6_19,Biscayne Bay
North Biscayne Bay,Tamiani Canal,25.7945,-80.2542,BIS_065_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,65,Florida,STR_6_19,Biscayne Bay
North Biscayne Bay,Tamiani Canal,25.7939,-80.2613,BIS_066_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,66,Florida,STR_6_19,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.5431,-80.212,BIS_067_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,67,Florida,STR_8_1,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.5412,-80.2671,BIS_068_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,68,Florida,STR_8_1,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.5272,-80.202,BIS_069_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,69,Florida,STR_8_1,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.5341,-80.3032,BIS_070_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,70,Florida,STR_8_2,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.5303,-80.2965,BIS_071_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,71,Florida,STR_8_2,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.5234,-80.3192,BIS_072_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,72,Florida,STR_8_2,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.5159,-80.2948,BIS_073_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,73,Florida,STR_8_3,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.5031,-80.2943,BIS_074_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,74,Florida,STR_8_3,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.5157,-80.31,BIS_075_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,75,Florida,STR_8_3,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.4814,-80.3285,BIS_076_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,76,Florida,STR_8_4,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.4812,-80.3032,BIS_077_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,77,Florida,STR_8_4,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.4814,-80.2889,BIS_078_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,78,Florida,STR_8_4,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.462,-80.3232,BIS_079_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,79,Florida,STR_8_5,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.4709,-80.3121,BIS_080_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,80,Florida,STR_8_5,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.4761,-80.3064,BIS_081_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,81,Florida,STR_8_5,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.4546,-80.2984,BIS_082_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,82,Florida,STR_8_6,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.4462,-80.3022,BIS_083_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,83,Florida,STR_8_6,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.4524,-80.3173,BIS_084_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,84,Florida,STR_8_6,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.4334,-80.3126,BIS_085_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,85,Florida,STR_8_7,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.4224,-80.2922,BIS_086_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,86,Florida,STR_8_7,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.4348,-80.3031,BIS_087_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,87,Florida,STR_8_7,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.4807,-80.2071,BIS_088_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,88,Florida,STR_8_8,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.4733,-80.2482,BIS_089_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,89,Florida,STR_8_8,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.4329,-80.281,BIS_090_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,90,Florida,STR_8_8,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.5192,-80.3187,BIS_091_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,91,Florida,STR_8_9,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.5372,-80.331,BIS_092_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,92,Florida,STR_8_14,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.5191,-80.3191,BIS_093_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,93,Florida,STR_8_9,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.5193,-80.3356,BIS_094_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,94,Florida,STR_8_10,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.5192,-80.3422,BIS_095_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,95,Florida,STR_8_10,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.5194,-80.3445,BIS_096_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,96,Florida,STR_8_10,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.5298,-80.3136,BIS_097_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,97,Florida,STR_8_11,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.5308,-80.316,BIS_098_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,98,Florida,STR_8_11,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.5292,-80.312,BIS_099_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,99,Florida,STR_8_11,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.5325,-80.3199,BIS_100_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,100,Florida,STR_8_10,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.5342,-80.324,BIS_101_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,101,Florida,STR_8_12,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.5338,-80.3232,BIS_102_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,102,Florida,STR_8_12,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.5352,-80.325,BIS_103_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,103,Florida,STR_8_13,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.538,-80.3269,BIS_104_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,104,Florida,STR_8_13,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.5402,-80.3287,BIS_105_95,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,105,Florida,STR_8_13,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.5511,-80.1991,BIS_106_96,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,106,Florida,STR_8_1,Biscayne Bay
Central and South Biscayne Bay,South Bay,25.445,-80.2262,BIS_107_96,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,107,Florida,STR_8_8,Biscayne Bay
Georgia-Florida Border to Biscayne Bay,North Miami Beach,25.9437,-80.1318,BIS_108_96,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,108,Florida,STR_1_1,Biscayne Bay
Georgia-Florida Border to Biscayne Bay,North Miami Beach,25.9503,-80.1317,BIS_109_96,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,109,Florida,STR_1_1,Biscayne Bay
Georgia-Florida Border to Biscayne Bay,North Miami Beach,25.945,-80.1266,BIS_110_96,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,110,Florida,STR_1_1,Biscayne Bay
North Biscayne Bay,North Miami Beach,25.9195,-80.1432,BIS_111_96,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,111,Florida,STR_1_2,Biscayne Bay
Georgia-Florida Border to Biscayne Bay,North Miami Beach,25.938,-80.1434,BIS_112_96,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,112,Florida,STR_1_2,Biscayne Bay
North Biscayne Bay,North Miami Beach,25.9278,-80.1442,BIS_113_96,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,113,Florida,STR_1_2,Biscayne Bay
North Biscayne Bay,North Miami Beach,25.9285,-80.1317,BIS_114_96,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,114,Florida,STR_1_3,Biscayne Bay
North Biscayne Bay,North Miami Beach,25.9277,-80.1342,BIS_115_96,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,115,Florida,STR_1_3,Biscayne Bay
North Biscayne Bay,North Miami Beach,25.9293,-80.149,BIS_116_96,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,116,Florida,STR_1_3,Biscayne Bay
Georgia-Florida Border to Biscayne Bay,North Miami Beach,25.9255,-80.1212,BIS_117_96,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,117,Florida,STR_1_4,Biscayne Bay
North Biscayne Bay,North Miami Beach,25.9278,-80.1252,BIS_118_96,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,118,Florida,STR_1_4,Biscayne Bay
North Biscayne Bay,North Miami Beach,25.9248,-80.12899999999998,BIS_119_96,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,119,Florida,STR_1_4,Biscayne Bay
North Biscayne Bay,North Miami,25.8748,-80.1585,BIS_120_96,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,120,Florida,STR_3_1,Biscayne Bay
North Biscayne Bay,North Miami,25.8774,-80.1601,BIS_121_96,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,121,Florida,STR_3_1,Biscayne Bay
North Biscayne Bay,North Miami,25.8798,-80.1494,BIS_122_96,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,122,Florida,STR_3_1,Biscayne Bay
North Biscayne Bay,North Miami,25.8673,-80.1589,BIS_123_96,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,123,Florida,STR_3_2,Biscayne Bay
North Biscayne Bay,North Miami,25.8714,-80.1533,BIS_124_96,,Florida Keys to Cape Hatteras,Sites_BiscayneBay.csv,124,Florida,STR_3_2,Biscayne Bay
